,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation,age_group
37444,8443142,4.75,57.0,41.5,U,2.0,38539.64,3.0,6.0,Test,41-50
37445,9542161,16.416666666666668,197.0,47.0,F,3.0,139162.05,6.0,9.0,Test,41-50
37446,6325742,5.583333333333333,67.0,24.5,U,2.0,32332.68,1.0,4.0,Control,0-30
37447,7066459,16.833333333333332,202.0,47.0,M,2.0,125622.74,4.0,7.0,Control,41-50
37448,3201254,6.833333333333333,82.0,41.5,U,2.0,95232.77,6.0,9.0,Control,41-50
37449,2473281,10.75,129.0,74.0,F,2.0,30823.15,6.0,9.0,Control,70+
37450,7851852,13.833333333333334,166.0,62.5,M,3.0,398295.59,0.0,3.0,Test,61-70
37451,4458210,12.833333333333334,154.0,59.0,F,2.0,162118.96000000002,0.0,3.0,Control,51-60
37452,9959659,28.833333333333332,346.0,70.5,U,2.0,179028.94,1.0,4.0,Test,70+
37453,3721566,10.833333333333334,130.0,54.0,F,2.0,140944.9,3.0,6.0,Control,51-60
37454,385337,15.833333333333334,190.0,55.0,F,2.0,42852.21,3.0,6.0,Test,51-60
37455,699687,6.083333333333333,73.0,24.5,U,2.0,51932.08,6.0,9.0,Test,0-30
37456,3847684,9.333333333333334,112.0,53.0,F,2.0,239737.42,5.0,8.0,Control,51-60
37457,7707832,6.583333333333333,79.0,79.5,U,2.0,105341.69,6.0,9.0,Control,70+
37458,1412733,10.333333333333334,124.0,49.0,F,2.0,33649.08,2.0,5.0,Test,41-50
37459,4155989,22.25,267.0,25.5,U,2.0,51297.63,6.0,9.0,Control,0-30
37460,9791771,11.75,141.0,35.0,U,3.0,78781.94,5.0,8.0,Control,31-40
37461,1368,5.0,60.0,45.0,F,3.0,61956.25,6.0,9.0,Control,41-50
37462,6782034,13.083333333333334,157.0,62.5,F,2.0,125004.67,4.0,7.0,Control,61-70
37463,1630981,10.583333333333334,127.0,39.5,F,2.0,101017.06,0.0,3.0,Test,31-40
37464,914309,9.75,117.0,56.5,M,2.0,23923.32,0.0,3.0,Test,51-60
37465,4916541,34.916666666666664,419.0,70.5,F,2.0,463364.38,5.0,8.0,Test,70+
37466,3858406,9.0,108.0,45.5,M,2.0,50024.42,0.0,3.0,Test,41-50
37467,9893657,24.0,288.0,42.0,F,3.0,358905.85,6.0,9.0,Test,41-50
37468,5145803,23.833333333333332,286.0,41.0,F,2.0,75098.18,5.0,8.0,Test,41-50
37469,424267,23.75,285.0,60.5,M,3.0,44819.64,3.0,6.0,Control,61-70
37470,1398233,22.916666666666668,275.0,59.0,F,2.0,157560.33000000002,3.0,6.0,Control,51-60
37471,4198709,20.0,240.0,45.5,M,4.0,66026.48999999999,6.0,9.0,Test,41-50
37472,35417,19.166666666666668,230.0,26.5,F,2.0,73654.44,3.0,6.0,Control,0-30
37473,483033,17.333333333333332,208.0,68.0,F,2.0,101228.21,6.0,9.0,Control,61-70
37474,3271556,5.916666666666667,71.0,29.5,U,2.0,28372.289999999997,2.0,5.0,Control,0-30
37475,8221744,21.833333333333332,262.0,62.5,M,2.0,134092.64,4.0,7.0,Control,61-70
37476,9335333,5.333333333333333,64.0,72.0,U,3.0,204032.04,2.0,5.0,Test,70+
37477,2059028,5.833333333333333,70.0,48.0,U,2.0,43514.59,3.0,6.0,Control,41-50
37478,5170592,16.166666666666668,194.0,47.0,M,2.0,174052.76,2.0,5.0,Test,41-50
37479,8803177,7.833333333333333,94.0,21.5,U,2.0,45064.39,0.0,3.0,Control,0-30
37480,51493,8.833333333333334,106.0,23.0,F,2.0,32788.57,3.0,6.0,Test,0-30
37481,6498491,6.0,72.0,36.0,F,2.0,38670.509999999995,1.0,4.0,Control,31-40
37482,2059749,5.75,69.0,22.0,U,2.0,38711.29,0.0,3.0,Test,0-30
37483,3884609,6.5,78.0,31.5,M,2.0,26781.35,6.0,9.0,Control,31-40
37484,8213030,10.833333333333334,130.0,29.0,F,2.0,47902.7,2.0,5.0,Control,0-30
37485,143610,5.583333333333333,67.0,46.0,U,2.0,25304.8,0.0,3.0,Control,41-50
37486,913446,8.5,102.0,59.5,U,2.0,48569.17999999999,1.0,4.0,Test,51-60
37487,6748637,12.666666666666666,152.0,48.0,M,2.0,99247.02,1.0,4.0,Test,41-50
37488,6647890,8.75,105.0,32.5,M,4.0,136515.62,6.0,9.0,Test,31-40
37489,9900401,5.833333333333333,70.0,59.5,U,2.0,39625.04,4.0,7.0,Control,51-60
37490,5476568,9.416666666666666,113.0,84.0,M,3.0,92879.44,6.0,9.0,Test,70+
37491,1899793,6.833333333333333,82.0,57.0,U,2.0,34952.11,6.0,9.0,Control,51-60
37492,8312460,6.75,81.0,68.0,U,2.0,44620.8,6.0,9.0,Test,61-70
37493,8549200,11.833333333333334,142.0,62.5,F,2.0,32466.519999999997,2.0,5.0,Control,61-70
37494,5909531,12.333333333333334,148.0,25.0,F,4.0,45747.83,6.0,9.0,Test,0-30
37495,516706,7.416666666666667,89.0,34.0,U,2.0,34368.09,0.0,3.0,Test,31-40
37496,4889644,13.25,159.0,34.0,F,2.0,35307.77,0.0,3.0,Test,31-40
37497,3160599,6.833333333333333,82.0,38.5,U,2.0,59106.95,4.0,7.0,Control,31-40
37498,2454453,7.666666666666667,92.0,42.5,U,2.0,25871.64,0.0,3.0,Control,41-50
37499,8917070,12.166666666666666,146.0,39.0,M,2.0,49584.39,1.0,4.0,Control,31-40
37500,5756509,15.833333333333334,190.0,40.5,M,3.0,2162730.4,4.0,7.0,Control,41-50
37501,9288992,5.5,66.0,40.5,U,2.0,56500.17999999999,1.0,4.0,Test,41-50
37502,7019194,6.833333333333333,82.0,48.0,U,3.0,57482.97,2.0,5.0,Test,41-50
37503,5224523,16.166666666666668,194.0,27.5,M,2.0,125591.5,2.0,5.0,Test,0-30
37504,1440376,7.333333333333333,88.0,70.5,U,2.0,35560.009999999995,1.0,4.0,Control,70+
37505,1415081,15.916666666666666,191.0,56.5,F,2.0,45566.8,1.0,4.0,Control,51-60
37506,9663163,5.083333333333333,61.0,60.5,F,2.0,746740.42,3.0,6.0,Control,61-70
37507,3777118,7.916666666666667,95.0,28.0,U,2.0,29910.94,1.0,4.0,Control,0-30
37508,24443,10.166666666666666,122.0,49.0,M,2.0,331869.27999999997,6.0,9.0,Test,41-50
37509,1991261,16.75,201.0,45.0,M,3.0,116384.84,4.0,7.0,Control,41-50
37510,9517099,15.75,189.0,23.0,M,3.0,73523.43,2.0,5.0,Control,0-30
37511,7638105,14.916666666666666,179.0,48.5,F,2.0,39114.94,2.0,5.0,Test,41-50
37512,8167124,34.833333333333336,418.0,66.5,F,3.0,366293.44,3.0,6.0,Control,61-70
37513,3229964,10.25,123.0,68.5,F,2.0,168384.99,5.0,8.0,Test,61-70
37514,3546640,7.916666666666667,95.0,61.0,U,2.0,71832.09,2.0,5.0,Test,61-70
37515,8205867,8.833333333333334,106.0,67.5,M,2.0,49842.92,3.0,7.0,Test,61-70
37516,6717148,4.833333333333333,58.0,18.0,U,2.0,26346.159999999996,1.0,4.0,Test,0-30
37517,2440296,12.166666666666666,146.0,77.0,F,2.0,309099.69,2.0,5.0,Test,70+
37518,9231877,11.0,132.0,43.5,F,2.0,104628.81,1.0,4.0,Test,41-50
37519,1834200,23.083333333333332,277.0,45.5,F,2.0,91357.84,1.0,4.0,Control,41-50
37520,5318185,20.833333333333332,250.0,83.0,M,2.0,90171.63,5.0,8.0,Control,70+
37521,8328352,19.333333333333332,232.0,67.5,M,3.0,35179.09,6.0,9.0,Test,61-70
37522,8315626,17.666666666666668,212.0,60.0,F,2.0,67468.01999999999,2.0,5.0,Control,51-60
37523,1019589,11.583333333333334,139.0,68.5,F,2.0,154192.41999999998,5.0,8.0,Control,61-70
37524,9253588,16.0,192.0,51.5,F,2.0,128647.54,4.0,7.0,Control,51-60
37525,9004568,10.416666666666666,125.0,48.0,M,3.0,238722.8,6.0,9.0,Test,41-50
37526,8375301,10.0,120.0,49.0,F,2.0,78916.73,6.0,9.0,Test,41-50
37527,5297883,7.666666666666667,92.0,29.5,M,2.0,94406.55,2.0,5.0,Test,0-30
37528,1164010,10.916666666666666,131.0,32.5,M,2.0,29299.35,2.0,5.0,Test,31-40
37529,2477521,12.5,150.0,77.0,F,2.0,53063.03999999999,1.0,4.0,Control,70+
37530,5237891,5.0,60.0,29.5,U,2.0,27147.159999999996,1.0,4.0,Control,0-30
37531,2217976,14.333333333333334,172.0,42.5,F,2.0,44902.28,1.0,4.0,Test,41-50
37532,532200,11.333333333333334,136.0,30.0,F,3.0,52062.16,0.0,3.0,Control,0-30
37533,3818808,6.333333333333333,76.0,28.5,U,2.0,93595.07,3.0,6.0,Control,0-30
37534,4672628,15.333333333333334,184.0,36.5,M,2.0,69377.36,2.0,5.0,Test,31-40
37535,8499466,7.833333333333333,94.0,68.0,U,2.0,41330.97,4.0,7.0,Control,61-70
37536,5163069,5.416666666666667,65.0,18.5,U,2.0,26165.83,3.0,6.0,Test,0-30
37537,4232218,15.916666666666666,191.0,47.0,M,2.0,1737181.99,6.0,9.0,Control,41-50
37538,7384928,10.666666666666666,128.0,44.0,M,2.0,203393.19,6.0,9.0,Control,41-50
37539,5754455,8.083333333333334,97.0,39.0,U,2.0,57425.79,5.0,8.0,Test,31-40
37540,534729,7.083333333333333,85.0,82.5,U,3.0,92042.8,5.0,8.0,Control,70+
37541,3867222,4.75,57.0,35.5,U,4.0,224733.59000000003,6.0,9.0,Test,31-40
37542,68830,13.416666666666666,161.0,32.5,M,3.0,187433.08,6.0,9.0,Control,31-40
37543,2395949,14.5,174.0,37.5,F,2.0,34862.27,0.0,3.0,Test,31-40
37544,2726231,7.583333333333333,91.0,19.5,U,2.0,37275.52,6.0,9.0,Control,0-30
37545,4581040,6.416666666666667,77.0,27.5,U,2.0,23865.78,2.0,5.0,Test,0-30
37546,674205,8.833333333333334,106.0,36.0,M,2.0,63734.42,0.0,3.0,Control,31-40
37547,5392696,6.083333333333333,73.0,41.5,U,2.0,48241.55,6.0,9.0,Test,41-50
37548,2276756,16.916666666666668,203.0,50.5,F,2.0,260525.24,4.0,7.0,Test,51-60
37549,860470,6.583333333333333,79.0,54.0,U,2.0,118218.64,0.0,3.0,Control,51-60
37550,2521851,6.083333333333333,73.0,72.0,U,2.0,195463.93,6.0,9.0,Test,70+
37551,1245694,5.666666666666667,68.0,52.0,U,3.0,96236.08,1.0,4.0,Test,51-60
37552,6244054,13.083333333333334,157.0,42.5,F,2.0,39829.2,0.0,3.0,Control,41-50
37553,5208415,6.0,72.0,30.0,M,2.0,32547.409999999996,1.0,4.0,Control,0-30
37554,3892652,15.75,189.0,55.0,F,2.0,94015.73,1.0,6.0,Test,51-60
37555,5656013,9.916666666666666,119.0,33.5,M,2.0,65342.15,1.0,4.0,Control,31-40
37556,8787604,16.416666666666668,197.0,54.0,M,3.0,76752.41,4.0,7.0,Control,51-60
37557,5166966,15.333333333333334,184.0,58.5,F,2.0,78597.59,2.0,5.0,Test,51-60
37558,6166145,25.166666666666668,302.0,53.0,F,3.0,44378.009999999995,0.0,3.0,Control,51-60
37559,4428731,24.833333333333332,298.0,38.0,M,4.0,274937.4,2.0,5.0,Test,31-40
37560,1981941,22.5,270.0,27.0,U,2.0,73324.13,1.0,4.0,Control,0-30
37561,3201665,22.25,267.0,21.5,M,3.0,59285.369999999995,1.0,4.0,Control,0-30
37562,8602447,22.0,264.0,46.5,F,2.0,131062.71,4.0,7.0,Control,41-50
37563,2349517,20.916666666666668,251.0,57.0,F,2.0,29438.4,5.0,8.0,Test,51-60
37564,4337357,20.916666666666668,251.0,74.5,F,2.0,236270.65999999997,3.0,6.0,Control,70+
37565,9889815,19.916666666666668,239.0,60.0,M,2.0,121671.82,5.0,8.0,Test,51-60
37566,1286334,6.916666666666667,83.0,28.0,U,3.0,33810.82,1.0,5.0,Test,0-30
37567,373361,14.583333333333334,175.0,49.5,M,2.0,74057.85,0.0,3.0,Test,41-50
37568,3710720,8.25,99.0,39.0,M,2.0,31708.519999999997,1.0,4.0,Control,31-40
37569,3274862,13.0,156.0,73.0,M,2.0,109955.43,6.0,9.0,Test,70+
37570,6052684,4.833333333333333,58.0,47.5,U,2.0,54880.64,0.0,3.0,Control,41-50
37571,8891263,6.666666666666667,80.0,55.5,M,4.0,843144.67,6.0,9.0,Test,51-60
37572,2692109,15.75,189.0,58.5,F,2.0,25029.5,0.0,3.0,Control,51-60
37573,196988,15.583333333333334,187.0,40.0,M,2.0,83309.85,1.0,4.0,Test,31-40
37574,1936336,12.0,144.0,44.5,M,2.0,55499.41,6.0,9.0,Control,41-50
37575,2077441,15.916666666666666,191.0,48.0,M,2.0,26832.589999999997,3.0,6.0,Test,41-50
37576,1678171,14.916666666666666,179.0,39.0,F,2.0,32217.019999999997,6.0,9.0,Control,31-40
37577,2551375,8.583333333333334,103.0,61.0,U,2.0,145749.52000000002,4.0,7.0,Test,61-70
37578,8712617,7.833333333333333,94.0,25.0,U,2.0,38285.05,2.0,5.0,Control,0-30
37579,6421570,6.166666666666667,74.0,32.0,U,4.0,91682.52,6.0,9.0,Control,31-40
37580,2995076,15.083333333333334,181.0,33.5,F,2.0,53899.009999999995,0.0,3.0,Control,31-40
37581,7259206,8.0,96.0,35.5,U,2.0,44359.83,0.0,3.0,Test,31-40
37582,8164547,10.583333333333334,127.0,43.0,M,4.0,607976.04,5.0,8.0,Test,41-50
37583,2339126,7.75,93.0,30.0,U,2.0,80329.11,3.0,6.0,Control,0-30
37584,6358744,15.666666666666666,188.0,55.0,M,2.0,39444.23,5.0,8.0,Test,51-60
37585,5797212,5.25,63.0,57.0,U,2.0,89608.59,1.0,5.0,Control,51-60
37586,8060479,26.75,321.0,34.0,M,3.0,67046.06,0.0,3.0,Test,31-40
37587,2573774,8.75,105.0,35.0,M,3.0,205644.71999999997,6.0,9.0,Control,31-40
37588,3034732,6.333333333333333,76.0,54.0,U,2.0,25055.859999999997,0.0,3.0,Test,51-60
37589,4054039,5.416666666666667,65.0,53.0,U,2.0,56601.22,2.0,5.0,Control,51-60
37590,1825417,13.083333333333334,157.0,78.0,M,2.0,530221.31,6.0,9.0,Control,70+
37591,4098282,9.0,108.0,46.5,M,2.0,29285.58,6.0,9.0,Control,41-50
37592,9645675,4.916666666666667,59.0,45.0,U,2.0,77597.69,6.0,9.0,Control,41-50
37593,5994763,7.833333333333333,94.0,52.0,U,2.0,43288.17999999999,4.0,7.0,Control,51-60
37594,2090939,11.5,138.0,40.5,F,2.0,24996.769999999997,2.0,5.0,Control,41-50
37595,9879018,4.833333333333333,58.0,32.0,U,2.0,52150.63,1.0,4.0,Test,31-40
37596,8784430,15.833333333333334,190.0,53.5,F,3.0,192455.52,2.0,5.0,Test,51-60
37597,8674816,4.75,57.0,68.0,F,2.0,30295.5,3.0,6.0,Test,61-70
37598,9784125,15.0,180.0,34.5,F,2.0,270774.26,6.0,9.0,Test,31-40
37599,6962474,9.166666666666666,110.0,37.5,M,4.0,501429.49,6.0,9.0,Control,31-40
37600,2637292,11.583333333333334,139.0,38.0,F,2.0,106276.7,5.0,8.0,Control,31-40
37601,8883335,6.333333333333333,76.0,19.5,U,3.0,38774.89,6.0,9.0,Test,0-30
37602,2090413,9.5,114.0,51.5,F,3.0,163832.82,6.0,9.0,Test,51-60
37603,7668231,5.75,69.0,69.5,F,2.0,252605.35,6.0,9.0,Test,61-70
37604,5792887,6.916666666666667,83.0,55.5,U,2.0,59005.45,4.0,7.0,Control,51-60
37605,3641229,13.833333333333334,166.0,33.5,M,2.0,58736.58,6.0,9.0,Test,31-40
37606,6892569,7.083333333333333,85.0,37.5,F,4.0,91406.66,6.0,9.0,Control,31-40
37607,8815082,15.0,180.0,67.0,F,2.0,52327.1,2.0,5.0,Control,61-70
37608,4932999,25.166666666666668,302.0,74.0,F,2.0,54040.33,4.0,7.0,Control,70+
37609,2398368,20.166666666666668,242.0,55.0,U,2.0,45358.07,0.0,4.0,Test,51-60
37610,99208,17.333333333333332,208.0,47.5,M,2.0,24854.539999999997,1.0,4.0,Test,41-50
37611,5849432,14.75,177.0,27.5,F,2.0,30404.26,3.0,6.0,Control,0-30
37612,8533635,9.75,117.0,63.5,M,3.0,244895.74,5.0,8.0,Test,61-70
37613,3174146,6.666666666666667,80.0,51.5,U,2.0,130716.56,6.0,9.0,Control,51-60
37614,4529075,25.833333333333332,310.0,74.0,F,3.0,181082.92,3.0,6.0,Control,70+
37615,9897300,6.916666666666667,83.0,40.0,U,2.0,24410.789999999997,0.0,3.0,Test,31-40
37616,4081122,10.666666666666666,128.0,38.5,F,3.0,52269.24,0.0,3.0,Test,31-40
37617,8126307,6.583333333333333,79.0,47.0,U,2.0,372127.97,2.0,5.0,Test,41-50
37618,2972128,9.166666666666666,110.0,58.0,F,2.0,49987.61,1.0,4.0,Test,51-60
37619,664352,5.5,66.0,33.0,U,2.0,48307.86,2.0,5.0,Control,31-40
37620,2934452,9.25,111.0,50.0,M,2.0,62917.71,5.0,8.0,Control,41-50
37621,4009190,4.833333333333333,58.0,21.5,U,2.0,28543.699999999997,6.0,9.0,Test,0-30
37622,2533757,19.083333333333332,229.0,58.0,M,2.0,479821.71,6.0,9.0,Control,51-60
37623,2365265,10.416666666666666,125.0,44.0,F,2.0,122469.09,4.0,7.0,Test,41-50
37624,503051,5.916666666666667,71.0,25.0,U,2.0,50250.16,6.0,9.0,Control,0-30
37625,8842108,15.5,186.0,50.5,F,3.0,167283.8,6.0,9.0,Control,51-60
37626,2415149,14.083333333333334,169.0,60.5,M,2.0,24431.58,0.0,3.0,Test,61-70
37627,3629628,31.083333333333332,373.0,58.5,F,2.0,262604.46,1.0,4.0,Test,51-60
37628,4119789,11.833333333333334,142.0,52.5,M,2.0,33068.89,0.0,3.0,Test,51-60
37629,4264671,10.333333333333334,124.0,55.0,M,2.0,35075.2,6.0,9.0,Test,51-60
37630,1264732,27.916666666666668,335.0,52.5,F,2.0,743750.5700000001,1.0,4.0,Test,51-60
37631,9708611,6.833333333333333,82.0,54.5,U,3.0,168656.01,1.0,4.0,Test,51-60
37632,8525671,12.833333333333334,154.0,34.0,M,2.0,35598.93,0.0,3.0,Control,31-40
37633,4787433,25.333333333333332,304.0,56.5,M,2.0,331838.31,6.0,9.0,Control,51-60
37634,7792734,15.25,183.0,39.0,F,2.0,332031.54,2.0,5.0,Test,31-40
37635,6333363,8.833333333333334,106.0,24.0,M,2.0,34526.31,0.0,3.0,Test,0-30
37636,9185414,15.25,183.0,38.0,M,2.0,24702.03,3.0,6.0,Test,31-40
37637,8499181,12.0,144.0,36.5,M,3.0,537917.6900000001,3.0,6.0,Test,31-40
37638,3924963,7.583333333333333,91.0,55.5,U,2.0,320793.5,4.0,7.0,Test,51-60
37639,7118730,12.833333333333334,154.0,34.5,F,2.0,101104.61,0.0,3.0,Control,31-40
37640,3682246,15.916666666666666,191.0,47.5,M,2.0,56699.63,1.0,4.0,Test,41-50
37641,5111328,5.833333333333333,70.0,25.5,U,2.0,63118.5,2.0,5.0,Test,0-30
37642,8611098,27.916666666666668,335.0,48.5,M,2.0,50815.75,3.0,6.0,Control,41-50
37643,179489,16.0,192.0,42.5,F,2.0,34903.24,4.0,7.0,Control,41-50
37644,278457,15.833333333333334,190.0,47.0,M,2.0,85273.42,2.0,5.0,Test,41-50
37645,2853895,7.5,90.0,59.0,U,2.0,64694.119999999995,2.0,5.0,Control,51-60
37646,5400643,5.916666666666667,71.0,39.5,U,2.0,54477.009999999995,6.0,9.0,Control,31-40
37647,353281,6.333333333333333,76.0,22.0,U,2.0,62223.31,1.0,4.0,Control,0-30
37648,9405578,5.583333333333333,67.0,23.5,M,2.0,138894.88,4.0,7.0,Control,0-30
37649,6201404,14.083333333333334,169.0,61.0,F,2.0,43410.38,2.0,5.0,Control,61-70
37650,350463,5.666666666666667,68.0,30.0,F,2.0,31691.05,5.0,8.0,Control,0-30
37651,8817820,8.166666666666666,98.0,50.5,U,2.0,85333.78,3.0,6.0,Control,51-60
37652,994250,5.916666666666667,71.0,64.5,U,2.0,91485.52,1.0,4.0,Test,61-70
37653,1339878,8.833333333333334,106.0,41.0,F,2.0,27809.93,2.0,5.0,Test,41-50
37654,227629,23.083333333333332,277.0,54.5,F,2.0,34627.74,2.0,5.0,Control,51-60
37655,6731223,18.416666666666668,221.0,51.5,F,3.0,105035.09,4.0,7.0,Control,51-60
37656,2806415,7.916666666666667,95.0,59.0,U,2.0,78376.47,1.0,4.0,Control,51-60
37657,9220664,11.333333333333334,136.0,70.5,M,2.0,34468.97,3.0,6.0,Test,70+
37658,1096862,6.75,81.0,38.5,U,2.0,29453.64,2.0,5.0,Test,31-40
37659,5341240,4.916666666666667,59.0,31.5,U,3.0,128725.68,5.0,8.0,Control,31-40
37660,4632537,8.833333333333334,106.0,34.5,F,2.0,47451.34,2.0,5.0,Control,31-40
37661,7190558,14.25,171.0,42.5,M,2.0,25733.929999999997,0.0,3.0,Control,41-50
37662,1810029,4.5,54.0,60.0,F,3.0,293127.8,1.0,5.0,Control,51-60
37663,4621231,4.416666666666667,53.0,25.5,U,3.0,37647.09,0.0,3.0,Control,0-30
37664,9544407,5.916666666666667,71.0,34.5,F,2.0,64636.16,1.0,4.0,Test,31-40
37665,1511193,14.583333333333334,175.0,69.5,F,2.0,46591.1,2.0,5.0,Control,61-70
37666,9686300,15.0,180.0,71.0,F,2.0,223301.36,6.0,9.0,Control,70+
37667,9907900,7.833333333333333,94.0,49.0,U,2.0,32626.15,1.0,4.0,Test,41-50
37668,9891646,8.333333333333334,100.0,30.0,M,2.0,57504.28,6.0,9.0,Test,0-30
37669,1971289,15.75,189.0,50.0,M,2.0,156433.12,0.0,3.0,Test,41-50
37670,4444941,15.833333333333334,190.0,69.0,M,2.0,259677.76,5.0,8.0,Control,61-70
37671,5927144,15.75,189.0,61.5,M,2.0,208342.33,6.0,9.0,Control,61-70
37672,5813006,8.0,96.0,53.0,U,2.0,61809.46,6.0,9.0,Test,51-60
37673,2031379,18.583333333333332,223.0,40.0,M,3.0,888982.2200000001,6.0,9.0,Test,31-40
37674,3935675,13.166666666666666,158.0,27.5,M,2.0,71110.13,2.0,5.0,Test,0-30
37675,9107161,15.75,189.0,60.5,F,2.0,57565.759999999995,0.0,3.0,Control,61-70
37676,2453740,5.583333333333333,67.0,53.5,U,2.0,35939.99,6.0,9.0,Control,51-60
37677,1215944,8.166666666666666,98.0,65.5,U,2.0,98513.73,1.0,4.0,Control,61-70
37678,7758423,9.083333333333334,109.0,66.0,M,3.0,521946.65,6.0,9.0,Control,61-70
37679,3212676,6.75,81.0,73.5,U,2.0,49025.149999999994,0.0,3.0,Test,70+
37680,1186608,25.75,309.0,54.0,M,3.0,433997.35,3.0,6.0,Test,51-60
37681,6824135,10.833333333333334,130.0,26.5,M,2.0,48381.24,0.0,3.0,Test,0-30
37682,4760156,4.583333333333333,55.0,62.0,M,2.0,195672.48,6.0,9.0,Control,61-70
37683,6872814,15.083333333333334,181.0,56.0,F,3.0,46936.67,4.0,7.0,Control,51-60
37684,1294488,15.75,189.0,36.0,M,2.0,41192.63,1.0,4.0,Test,31-40
37685,7257829,9.25,111.0,36.5,M,2.0,24224.5,2.0,5.0,Control,31-40
37686,9922747,15.0,180.0,32.5,M,2.0,27607.51,0.0,3.0,Control,31-40
37687,7945614,6.833333333333333,82.0,54.0,U,2.0,25805.46,3.0,6.0,Control,51-60
37688,3531612,5.666666666666667,68.0,43.0,F,2.0,251157.52999999997,0.0,3.0,Control,41-50
37689,4237578,7.583333333333333,91.0,31.5,F,2.0,27075.539999999997,1.0,4.0,Control,31-40
37690,3715582,9.833333333333334,118.0,44.5,M,3.0,89794.26,2.0,5.0,Test,41-50
37691,6918656,5.916666666666667,71.0,69.5,U,2.0,160822.21000000002,6.0,9.0,Control,61-70
37692,7788039,7.0,84.0,28.0,U,2.0,50235.39,2.0,5.0,Test,0-30
37693,8066975,8.333333333333334,100.0,59.5,U,2.0,71055.6,2.0,5.0,Test,51-60
37694,5453216,9.5,114.0,47.5,M,2.0,115421.82,3.0,6.0,Test,41-50
37695,6031368,2.8333333333333335,34.0,62.0,U,2.0,35724.659999999996,4.0,7.0,Control,61-70
37696,572542,27.0,324.0,66.5,M,2.0,540718.24,6.0,9.0,Test,61-70
37697,7813642,21.0,252.0,47.5,M,2.0,265079.79,6.0,9.0,Test,41-50
37698,8585773,5.833333333333333,70.0,27.0,U,2.0,32275.85,5.0,8.0,Test,0-30
37699,5451741,25.416666666666668,305.0,70.5,M,2.0,647928.3,2.0,5.0,Control,70+
37700,7934353,24.5,294.0,52.0,M,2.0,184507.3,1.0,4.0,Test,51-60
37701,1882953,24.5,294.0,66.5,M,4.0,1912354.27,6.0,9.0,Control,61-70
37702,7997482,22.583333333333332,271.0,66.5,F,2.0,199349.32,2.0,6.0,Control,61-70
37703,7912047,21.0,252.0,49.5,M,3.0,83146.14,6.0,9.0,Control,41-50
37704,7821208,18.0,216.0,45.5,U,2.0,49740.98,0.0,3.0,Test,41-50
37705,1524159,7.833333333333333,94.0,27.0,U,2.0,29348.57,6.0,9.0,Control,0-30
37706,8461995,5.75,69.0,64.5,U,2.0,64200.15,3.0,6.0,Control,61-70
37707,9790489,5.5,66.0,38.5,U,3.0,56438.14,0.0,3.0,Test,31-40
37708,4214485,10.083333333333334,121.0,49.0,M,2.0,111228.7,0.0,3.0,Test,41-50
37709,7940827,6.083333333333333,73.0,47.5,U,2.0,40920.6,0.0,3.0,Control,41-50
37710,5278154,5.916666666666667,71.0,62.0,M,2.0,172796.46000000002,6.0,9.0,Control,61-70
37711,2927910,19.916666666666668,239.0,53.0,M,2.0,66070.95999999999,5.0,8.0,Test,51-60
37712,1974302,13.666666666666666,164.0,37.0,M,4.0,911771.29,5.0,8.0,Test,31-40
37713,8315808,14.916666666666666,179.0,57.5,M,2.0,29035.359999999997,2.0,5.0,Control,51-60
37714,9936617,12.166666666666666,146.0,38.0,F,2.0,39699.2,6.0,9.0,Control,31-40
37715,9658190,16.416666666666668,197.0,49.0,F,2.0,67353.22,0.0,3.0,Test,41-50
37716,5175851,6.916666666666667,83.0,30.5,U,4.0,72872.93,2.0,5.0,Control,31-40
37717,4830472,4.916666666666667,59.0,31.0,U,2.0,26228.35,0.0,3.0,Control,31-40
37718,433332,33.916666666666664,407.0,82.0,M,2.0,89804.0,3.0,6.0,Test,70+
37719,4346273,6.75,81.0,45.0,U,2.0,24208.14,4.0,7.0,Test,41-50
37720,2551891,4.833333333333333,58.0,39.5,U,2.0,30640.55,3.0,6.0,Test,31-40
37721,5291781,5.083333333333333,61.0,58.5,F,2.0,51648.24,1.0,4.0,Test,51-60
37722,6655544,15.25,183.0,43.5,M,2.0,49860.17,2.0,5.0,Control,41-50
37723,6821663,4.666666666666667,56.0,42.0,F,2.0,24796.21,3.0,6.0,Control,41-50
37724,4643715,14.666666666666666,176.0,44.0,F,3.0,77776.57,4.0,7.0,Test,41-50
37725,9161866,15.416666666666666,185.0,61.5,F,2.0,92610.82,2.0,5.0,Test,61-70
37726,6274201,5.916666666666667,71.0,51.5,M,3.0,165136.40000000002,2.0,5.0,Test,51-60
37727,3811770,4.916666666666667,59.0,42.0,F,4.0,279830.18,6.0,9.0,Test,41-50
37728,55265,11.833333333333334,142.0,29.5,F,2.0,42724.7,6.0,9.0,Test,0-30
37729,5664157,10.25,123.0,24.0,U,2.0,26951.08,1.0,4.0,Control,0-30
37730,2011573,5.666666666666667,68.0,78.5,F,2.0,67766.26999999999,1.0,5.0,Control,70+
37731,2374507,14.25,171.0,47.0,F,2.0,35909.58,1.0,4.0,Test,41-50
37732,4392849,13.25,159.0,61.5,F,2.0,60196.08,6.0,9.0,Control,61-70
