visit_id,start,step_1,step_2,confirm,Confirmed
908288424_88888863609_514202,1,1,1,1,Confirmed
908294443_61083481155_763629,2,1,1,1,Confirmed
908365173_56800232549_44020,1,1,2,1,Confirmed
908381375_9382202311_380499,1,1,1,1,Confirmed
908389394_72769989237_741457,2,2,1,1,Confirmed
908543022_4194692843_487730,1,1,1,1,Confirmed
908548118_41025529389_150903,1,1,3,1,Confirmed
908641100_96398025023_893847,1,1,1,1,Confirmed
908718994_46478611511_152208,1,1,1,1,Confirmed
908721395_91482189816_204331,3,1,1,1,Confirmed
908986875_30606621482_441366,1,1,1,1,Confirmed
909054007_67248033919_256476,1,1,3,1,Confirmed
909130132_973999297_825604,1,1,1,1,Confirmed
909344535_28004415756_390115,1,1,1,1,Confirmed
909345636_81515575639_8671,1,2,1,1,Confirmed
909434597_88673189554_932619,1,1,1,1,Confirmed
909457443_70843987884_151395,2,2,2,1,Confirmed
90951752_30641435334_290257,1,1,1,1,Confirmed
909583060_48084145890_769011,1,1,1,1,Confirmed
909585567_41802456618_381283,1,1,1,1,Confirmed
909683012_47371461301_54020,1,1,1,1,Confirmed
9097586_21721961928_219900,1,1,1,1,Confirmed
909819300_16166315887_693875,1,1,1,1,Confirmed
909838081_52054205096_762588,1,1,1,1,Confirmed
909858429_85771634171_907432,1,1,1,1,Confirmed
909989272_83987233424_4176,1,1,1,1,Confirmed
910078011_75255540391_524553,1,1,1,1,Confirmed
910112418_61801251796_631488,1,2,2,1,Confirmed
910129395_45742394022_93301,3,1,1,3,Confirmed
910153926_21354085279_443886,1,1,1,1,Confirmed
910210246_4651867825_281971,1,1,1,1,Confirmed
910213691_38680200030_927089,1,1,1,1,Confirmed
910245388_98415302382_196575,1,1,1,1,Confirmed
910280887_44326633793_974639,1,3,2,1,Confirmed
91033648_8447477342_88677,1,1,1,1,Confirmed
910675703_22333182041_272184,1,1,1,1,Confirmed
910758761_60605060087_283369,1,1,1,1,Confirmed
910773480_8052496111_339773,1,1,1,4,Confirmed
910778144_31623584097_480423,1,1,2,1,Confirmed
91080021_52270972482_334853,1,1,1,1,Confirmed
910800869_82935363567_350558,1,1,1,1,Confirmed
910884909_42426887164_228219,1,2,2,1,Confirmed
910906518_43209314144_144652,1,1,1,1,Confirmed
911014061_553769869_26180,1,1,1,1,Confirmed
911028454_4833595596_328596,3,2,2,1,Confirmed
911076108_57450503555_449657,1,1,1,1,Confirmed
911099709_63482449833_672429,1,2,2,1,Confirmed
911318655_34898936768_686401,1,2,2,1,Confirmed
911415814_36211650386_500435,3,1,1,1,Confirmed
911597985_54495926668_292926,1,1,1,1,Confirmed
911622084_93432832735_44429,1,1,1,1,Confirmed
911709965_77810589744_624638,1,1,1,1,Confirmed
91174552_42046862492_881507,1,1,1,1,Confirmed
911849762_73833505370_488547,2,1,1,1,Confirmed
912042836_85668546621_635581,4,2,1,1,Confirmed
91206512_7073136481_161306,1,1,1,1,Confirmed
912211164_65199504651_17880,1,2,2,1,Confirmed
912253191_36234545929_502658,1,1,1,1,Confirmed
912440029_58101484124_617036,1,1,1,1,Confirmed
912583432_97059346620_347568,1,1,1,1,Confirmed
912594178_11107066778_946103,2,1,1,1,Confirmed
912606493_17998288162_443053,1,1,1,1,Confirmed
912636040_23030264725_247170,1,1,1,1,Confirmed
912777102_73059646065_848145,2,1,2,1,Confirmed
912841220_82216533319_952419,1,1,1,1,Confirmed
912965810_77451005286_526174,1,1,1,1,Confirmed
913060986_61796055947_559308,3,2,1,1,Confirmed
913124888_41711620167_362104,1,1,1,1,Confirmed
913197897_60132849055_899533,1,1,1,1,Confirmed
913262390_96365910971_138728,1,1,1,1,Confirmed
913369689_56466245250_923395,1,1,1,1,Confirmed
913480456_36986729868_786285,1,2,1,1,Confirmed
913602041_89484204358_426515,1,1,1,1,Confirmed
913621049_16156220836_525732,1,1,1,1,Confirmed
913796905_9307814170_365522,1,1,1,2,Confirmed
913897358_40894958101_294329,1,1,1,1,Confirmed
913902102_45820193151_556594,3,2,2,1,Confirmed
913902138_87104244504_314671,4,2,1,1,Confirmed
913925210_288261612_910223,1,1,2,1,Confirmed
913957137_60277687793_685174,4,1,1,1,Confirmed
913969377_89634694953_684908,2,1,1,1,Confirmed
913969716_13488187210_123440,2,1,1,1,Confirmed
913975072_95203577424_680870,1,1,1,1,Confirmed
914205311_67454724516_581336,1,1,1,1,Confirmed
914290786_37426813470_428760,1,1,1,1,Confirmed
914333631_22180447763_209585,1,1,1,1,Confirmed
914339649_13149913110_753562,2,2,1,1,Confirmed
914364624_20095799410_212090,1,1,1,1,Confirmed
914410080_16062306884_866411,1,2,2,1,Confirmed
91460102_64704494342_467296,6,3,3,1,Confirmed
914621715_21276347050_827136,1,2,2,1,Confirmed
914689291_35840088750_336393,4,2,1,1,Confirmed
914760886_26071585333_916366,2,1,1,1,Confirmed
914790702_34908282503_773676,1,1,1,1,Confirmed
914800044_1863074350_322872,1,1,1,1,Confirmed
914841519_72365133183_370524,1,1,1,1,Confirmed
914876176_21681404788_612865,1,1,1,1,Confirmed
914932031_64157737687_714740,1,1,1,1,Confirmed
914947757_42121093078_951854,1,3,2,1,Confirmed
914956053_41671662559_636326,1,1,1,8,Confirmed
914983643_80635084259_620343,1,1,1,1,Confirmed
914996327_53933033437_349486,1,1,1,1,Confirmed
915001406_16769267698_429680,1,1,1,1,Confirmed
915014441_3505730855_5664,1,1,1,1,Confirmed
915044511_15916161803_460053,2,2,1,1,Confirmed
91529866_91508124968_438226,1,1,1,1,Confirmed
915312446_84775539196_899582,2,4,1,1,Confirmed
91538072_87769039000_444190,1,1,1,1,Confirmed
915452092_53634535431_388578,1,1,1,1,Confirmed
915537897_88099423285_262087,1,1,1,1,Confirmed
915629253_84742804438_168432,2,1,1,1,Confirmed
915759244_9795306630_337157,2,2,2,1,Confirmed
915767591_42712281208_559893,1,1,1,1,Confirmed
915782354_66827751775_392395,1,1,1,1,Confirmed
915883886_48081914615_781779,1,1,1,1,Confirmed
91598246_82678071625_771795,1,1,1,1,Confirmed
915985129_16185348866_505512,1,1,1,1,Confirmed
916115924_62339085717_83510,1,1,1,3,Confirmed
916116386_54588904925_388946,1,1,1,1,Confirmed
916138059_49054710015_61932,1,1,1,1,Confirmed
91629144_26371782308_413569,1,1,1,1,Confirmed
916333132_42033149497_443758,1,1,1,1,Confirmed
916421704_92809341666_129877,1,1,1,1,Confirmed
916428075_38187228834_149022,1,1,1,1,Confirmed
916470791_1691137085_821095,1,1,1,1,Confirmed
91647254_9417246339_923937,1,1,1,1,Confirmed
916502148_76485422549_883512,1,1,3,1,Confirmed
916599177_14454694064_626801,1,1,1,1,Confirmed
916658654_90825535982_578407,1,1,1,1,Confirmed
916683137_54016636684_616411,1,2,2,1,Confirmed
916691447_33732603757_581977,1,1,1,1,Confirmed
916747116_59026084979_524363,1,1,1,1,Confirmed
916748516_64255412606_750385,2,2,2,1,Confirmed
916786247_32509676963_298346,1,1,1,1,Confirmed
916811039_92093134812_539967,1,1,1,1,Confirmed
916819112_21164168502_419873,1,1,1,1,Confirmed
916854009_28635089263_707280,2,2,1,1,Confirmed
91695029_71637073409_649234,1,1,1,1,Confirmed
917064001_16167258898_867429,1,1,1,1,Confirmed
917141167_79903154820_914408,2,2,1,1,Confirmed
917170394_36244555213_238485,1,2,1,1,Confirmed
917195072_80439424113_98604,4,5,3,1,Confirmed
917209158_56647673364_81177,1,1,1,1,Confirmed
917225974_89340744396_911354,5,3,1,1,Confirmed
917275591_43229673687_809370,1,1,1,1,Confirmed
91736112_29673500823_873107,1,1,1,1,Confirmed
91744323_93778103075_606486,1,1,1,1,Confirmed
917495995_85758915315_381033,1,1,1,1,Confirmed
917507528_86668171182_242918,4,2,3,1,Confirmed
917590104_55577993755_719294,1,1,1,1,Confirmed
917623562_72679213708_74765,1,1,1,1,Confirmed
917689123_66318858425_430905,2,2,1,1,Confirmed
917731420_84045461175_582375,1,1,1,1,Confirmed
917800473_9764962179_159978,2,1,1,1,Confirmed
91788088_38463139873_668906,1,1,1,1,Confirmed
917913230_13831187805_718187,1,1,1,1,Confirmed
917942262_15716225351_815768,1,1,1,1,Confirmed
9179606_91905085221_831041,1,1,1,1,Confirmed
917999655_63803257658_696802,1,1,1,1,Confirmed
918020543_23770797654_682687,3,1,1,1,Confirmed
918190183_51222575756_822719,1,1,1,1,Confirmed
918254984_48639381788_119847,1,1,1,1,Confirmed
918276781_37616944861_537640,1,1,1,1,Confirmed
918318198_84291808625_81916,1,1,3,1,Confirmed
918380975_83902871824_853579,1,2,2,1,Confirmed
91840697_75643577857_219426,1,1,1,1,Confirmed
918423853_22131844987_470724,3,3,4,1,Confirmed
918508322_48820038_833721,1,1,1,1,Confirmed
918544639_48338398915_499511,1,1,2,1,Confirmed
918557815_74915733804_875489,1,1,1,1,Confirmed
918630297_30379097263_705657,1,1,2,1,Confirmed
918651290_10306309589_898336,1,1,1,1,Confirmed
918686237_782043328_843753,1,2,2,1,Confirmed
918865031_53526627018_967942,2,2,1,1,Confirmed
918960326_72337692057_161923,2,2,2,1,Confirmed
919035934_90009527791_884753,1,1,1,1,Confirmed
919149798_94268699635_543491,2,1,1,1,Confirmed
919188072_58901621571_79975,1,1,1,1,Confirmed
91920939_55839873575_499978,2,1,1,1,Confirmed
919293588_3649694531_617007,1,1,1,1,Confirmed
919320328_12090258781_946897,1,1,1,1,Confirmed
919338374_86687396366_338070,4,1,1,1,Confirmed
919407903_234165919_944088,1,1,1,1,Confirmed
919466773_59345461316_367622,1,1,1,1,Confirmed
919480236_45954808439_557105,6,1,1,1,Confirmed
919491645_57754710146_585196,1,1,1,1,Confirmed
919498956_40973252433_335087,1,1,2,1,Confirmed
919524491_37634792293_723834,1,1,1,1,Confirmed
919573933_86705925595_246098,1,1,1,1,Confirmed
919582634_17725282400_69176,1,1,1,1,Confirmed
919658171_8431740263_266086,1,1,2,1,Confirmed
919679913_43508497064_938465,1,1,1,1,Confirmed
919723038_87953006443_769840,5,3,1,1,Confirmed
919779996_5921004629_822600,1,1,1,1,Confirmed
919949789_90758422703_272303,1,1,4,1,Confirmed
919974388_41708748764_58908,1,1,1,1,Confirmed
919985436_43500343917_884797,1,1,1,1,Confirmed
920113007_15042179856_901144,1,1,1,1,Confirmed
92027251_61260693935_155738,1,1,1,1,Confirmed
92033510_44046131469_437229,1,1,1,1,Confirmed
920444035_34897361756_429586,1,1,1,1,Confirmed
920530118_22327595661_202320,1,1,1,1,Confirmed
920629164_87301468594_951991,3,1,3,1,Confirmed
920724489_61132300977_610250,1,1,1,1,Confirmed
920729292_96086903257_437550,1,1,1,1,Confirmed
920824871_74018496359_159719,1,1,1,1,Confirmed
920929686_24077986583_64143,2,1,1,1,Confirmed
921113097_13370454808_951784,1,1,1,1,Confirmed
921135236_85583231832_640880,1,1,1,1,Confirmed
921136186_95757278305_795817,1,1,1,1,Confirmed
921138270_47922393563_919953,1,1,1,1,Confirmed
921244667_99875439492_822259,1,1,2,1,Confirmed
921307552_78247193786_983887,2,2,1,1,Confirmed
921315987_4075271855_891210,1,1,1,1,Confirmed
921328468_35066635153_114184,1,1,1,1,Confirmed
921346264_59883423278_690728,1,1,1,1,Confirmed
921357983_44659464319_796008,1,1,1,1,Confirmed
921370839_11408644192_2552,3,1,1,1,Confirmed
921376783_27851463216_366993,1,1,1,1,Confirmed
921415070_18790356275_950401,2,2,1,1,Confirmed
921537746_97876368437_763633,1,1,1,1,Confirmed
921539694_7385713569_505267,2,2,1,1,Confirmed
921560772_46362785363_334617,1,1,1,1,Confirmed
921610559_51369617659_837769,1,1,1,1,Confirmed
921712596_73020749376_145635,1,1,1,1,Confirmed
921790654_64307449920_404389,3,6,4,1,Confirmed
921938007_53726385475_667773,1,1,1,1,Confirmed
921965738_14214691999_501647,1,1,1,1,Confirmed
922083093_88186497891_327622,2,1,1,1,Confirmed
922295420_68561532955_906186,1,1,1,1,Confirmed
922357398_5574935531_688289,1,1,1,1,Confirmed
922357614_69257083235_342834,1,1,1,1,Confirmed
922361132_77554183755_330580,1,1,1,1,Confirmed
922434821_5832477526_199790,1,1,1,1,Confirmed
922470529_18796548526_432750,2,1,1,1,Confirmed
922474823_65941024259_55776,1,1,2,1,Confirmed
922485454_13502808484_233783,2,1,1,1,Confirmed
922595809_33086393346_426575,1,1,1,1,Confirmed
922751477_14292738074_291780,1,1,1,1,Confirmed
92285055_40394735860_379848,1,1,1,1,Confirmed
922856458_17944002997_694326,1,1,1,1,Confirmed
922861201_31457275678_390870,1,1,1,1,Confirmed
922882377_52879095896_999817,3,2,2,1,Confirmed
922897686_50016551761_272308,1,1,1,1,Confirmed
922950583_10291383520_30396,1,1,1,1,Confirmed
923182058_24921037630_470433,1,1,1,1,Confirmed
923209093_52642149345_96302,2,5,3,1,Confirmed
923213591_36152693454_589527,1,1,1,1,Confirmed
923281292_71410027200_778357,1,1,2,1,Confirmed
923289770_38566569818_754218,1,1,1,1,Confirmed
923411432_26357920774_247899,1,1,1,1,Confirmed
923427999_83560656002_700615,1,2,2,1,Confirmed
923436520_62650017529_260842,2,2,1,1,Confirmed
923557477_41121376930_741084,1,1,1,1,Confirmed
923610777_21681437095_701914,1,1,1,1,Confirmed
923632967_34034704580_791480,3,3,2,1,Confirmed
923652619_56379118833_727979,2,3,1,1,Confirmed
923742014_86192986048_431563,1,1,1,1,Confirmed
923772865_74694577233_449836,1,1,1,1,Confirmed
923846281_43933045591_434902,1,1,2,1,Confirmed
923858575_71437852160_93614,1,1,1,1,Confirmed
923924325_59123536202_344966,1,1,1,1,Confirmed
923948871_6744755136_171907,1,1,1,1,Confirmed
924028776_46125596738_793990,1,1,3,1,Confirmed
924132964_42098836737_117131,1,1,1,1,Confirmed
924139501_21429572018_241588,1,1,2,1,Confirmed
924153055_42117377075_852761,1,1,1,1,Confirmed
924185551_14955666364_903182,1,1,1,1,Confirmed
924227390_88858469240_400065,1,1,1,1,Confirmed
924329285_55231719346_436987,1,1,1,1,Confirmed
924419962_62590753027_412370,1,1,1,1,Confirmed
924473381_28126651294_52985,1,1,1,1,Confirmed
924538650_67242369609_493266,2,1,1,1,Confirmed
924704442_54757092556_518861,1,1,1,1,Confirmed
924726197_70465943622_367607,2,1,1,1,Confirmed
92478778_44377157697_966237,1,1,1,1,Confirmed
924795854_96118164768_244387,1,1,1,1,Confirmed
924902291_9966077046_185971,1,1,1,1,Confirmed
925012263_84269804240_191766,1,1,2,1,Confirmed
925268028_15227812661_514022,1,1,2,1,Confirmed
925291310_77068620963_982870,1,1,1,1,Confirmed
925326677_17503719349_357036,2,2,2,1,Confirmed
925330988_57795020260_176757,3,3,1,1,Confirmed
925360686_52712484127_134507,1,1,1,1,Confirmed
925372486_87846928798_191884,1,1,1,1,Confirmed
925377937_90530468736_853586,1,1,1,1,Confirmed
925395933_93404441560_914325,1,1,1,1,Confirmed
92543280_45993989775_126554,1,1,1,1,Confirmed
925434467_6054761024_110032,1,1,3,1,Confirmed
925500053_76721605554_448935,1,1,1,1,Confirmed
925684481_24800460725_353476,1,1,1,1,Confirmed
925700917_35024558293_374037,1,1,2,1,Confirmed
925706158_80668342381_857270,1,1,1,1,Confirmed
92588242_2876965505_25554,1,1,1,4,Confirmed
925922619_50107899863_789804,1,1,1,1,Confirmed
925928777_61938422664_739024,2,2,4,1,Confirmed
925955418_87766854948_21868,1,1,1,1,Confirmed
926018875_96214988710_483368,2,1,1,1,Confirmed
926023261_65331983517_336602,1,1,1,1,Confirmed
926041757_70742203536_296037,1,2,2,1,Confirmed
926090408_89939993864_255249,1,1,1,1,Confirmed
926111474_46649927631_451190,1,2,2,1,Confirmed
926126747_63279928281_7651,1,1,1,1,Confirmed
926169330_21069059316_916551,1,1,2,1,Confirmed
926187403_45630786736_585919,1,1,1,1,Confirmed
926243999_56210918251_292273,1,1,1,1,Confirmed
92627031_50300841303_654778,1,1,1,1,Confirmed
926299215_79746426318_528449,1,1,1,1,Confirmed
926314109_4022525753_702656,1,1,1,1,Confirmed
92637439_91293132_372421,5,3,2,1,Confirmed
926424510_6680868920_863858,1,1,1,1,Confirmed
926435062_43059130436_1335,1,1,2,1,Confirmed
926529455_33325690406_816028,1,2,2,2,Confirmed
926549318_46805402869_392736,1,1,1,1,Confirmed
926553280_70926987267_537615,1,1,1,1,Confirmed
926601511_2148769553_389270,1,1,1,1,Confirmed
926672637_91497773759_230395,1,1,1,1,Confirmed
926709174_41267987669_730329,1,1,2,1,Confirmed
926762161_85719270659_876020,3,4,6,1,Confirmed
926785208_84229024545_886571,1,2,5,1,Confirmed
926797873_54292474578_683331,1,1,1,1,Confirmed
926909813_18030561196_690311,1,1,1,1,Confirmed
927040759_52400569582_874555,1,1,1,2,Confirmed
927143191_91132254026_644293,1,1,2,1,Confirmed
927241728_53602458901_483527,1,1,1,1,Confirmed
92727272_95786004059_361194,1,1,1,1,Confirmed
927298294_97725542196_834454,2,1,1,1,Confirmed
927311549_91776628915_999529,2,1,1,1,Confirmed
927611412_81534434705_814845,1,1,1,1,Confirmed
927618423_2803757954_130755,1,1,1,1,Confirmed
927795204_59190770048_931824,1,2,2,1,Confirmed
927941807_68246991047_754864,1,1,1,1,Confirmed
927947034_38739339728_57900,1,1,1,1,Confirmed
927988892_44433002592_767226,1,1,1,1,Confirmed
927995925_38621648737_700172,2,2,1,1,Confirmed
928023312_83199601391_444940,1,1,1,1,Confirmed
928128294_89581309482_822516,1,1,1,1,Confirmed
92818641_34360555875_380137,1,1,1,1,Confirmed
92820196_60743810495_985825,1,1,1,1,Confirmed
928202075_83287572947_266487,1,1,1,1,Confirmed
92823893_49845952697_103363,2,1,1,1,Confirmed
928347378_72141268172_569891,1,1,1,1,Confirmed
928419469_65037639213_449824,1,1,1,1,Confirmed
928441241_54001460910_193607,1,1,1,1,Confirmed
928457610_26875686340_565615,1,1,1,1,Confirmed
928569250_30010949037_930476,1,1,1,1,Confirmed
928597717_39366987912_328775,1,1,2,1,Confirmed
928611720_96854569938_867444,1,1,1,1,Confirmed
928635310_73078924599_316253,1,1,1,1,Confirmed
928733886_81305827997_947553,1,1,1,3,Confirmed
928744356_24150146979_967809,2,1,1,1,Confirmed
928904183_22778972261_694691,1,1,1,1,Confirmed
928904402_26418517186_825996,1,1,1,1,Confirmed
929118825_71773172227_447742,1,1,1,1,Confirmed
92935490_35998019228_966913,1,1,1,1,Confirmed
929376246_95849453791_418386,1,1,1,1,Confirmed
929491497_92674947875_465746,1,2,2,1,Confirmed
929734279_40239811409_994230,1,1,1,1,Confirmed
929893140_36541342329_830268,1,1,1,1,Confirmed
929898578_67037596838_281763,1,1,1,1,Confirmed
929902873_21716802023_277508,1,1,1,1,Confirmed
929914228_3618030619_89671,2,1,1,1,Confirmed
929952502_96410612570_371930,1,1,1,1,Confirmed
929955699_23982976734_28448,1,1,1,1,Confirmed
929997924_22336274403_606096,1,1,1,1,Confirmed
930041773_55326309692_707388,1,1,1,1,Confirmed
930093506_40609615407_911408,2,2,2,1,Confirmed
930109_46614030582_49168,1,2,3,1,Confirmed
930226975_70298813647_505497,1,2,3,1,Confirmed
930267255_59988515724_331291,1,1,1,1,Confirmed
930289839_26961572442_850278,1,1,1,1,Confirmed
930345479_23009898399_486677,1,1,1,1,Confirmed
930499788_1379994595_887441,1,1,1,1,Confirmed
930527128_42643983742_39666,1,1,1,1,Confirmed
930538066_19543279322_918499,2,1,1,1,Confirmed
930602607_77702172444_392623,3,0,0,1,Confirmed
930686561_65110149010_89382,5,0,0,1,Confirmed
93074496_53881080593_318851,1,1,1,1,Confirmed
930754587_98815296386_925936,2,1,1,1,Confirmed
930788072_72560862181_588043,1,1,1,1,Confirmed
930797939_91378880700_983680,1,1,1,1,Confirmed
930856917_37141751208_892380,1,1,2,1,Confirmed
930916369_84417084010_461420,1,1,1,1,Confirmed
930938453_46139282334_264692,1,1,2,1,Confirmed
930956303_25456975683_487624,3,5,4,1,Confirmed
931092058_62505506569_923033,1,1,1,1,Confirmed
931135280_5623736810_700071,1,1,1,1,Confirmed
931138180_18840988063_239310,1,1,1,1,Confirmed
931212430_11190202902_575397,1,1,1,1,Confirmed
931231247_39811872064_399669,1,1,1,1,Confirmed
931293710_60075956986_612759,1,1,1,1,Confirmed
931344170_92693648218_739948,3,1,2,1,Confirmed
931349664_66018883979_226531,1,1,1,1,Confirmed
931395502_28093748080_684949,1,1,1,1,Confirmed
931443828_11160395845_276282,2,1,1,1,Confirmed
931536858_15352793814_961298,3,1,1,1,Confirmed
931567768_56573124478_774958,3,2,1,1,Confirmed
931578884_48562149052_344783,1,1,2,1,Confirmed
931711774_81279388759_412516,1,1,1,1,Confirmed
931789574_57009898110_357871,1,1,1,1,Confirmed
931828658_73446749506_269428,1,1,1,1,Confirmed
931880831_49115598862_385086,1,1,1,1,Confirmed
931887837_8116456714_704022,3,1,1,1,Confirmed
932038746_33297522006_257837,1,1,2,1,Confirmed
932122097_11945229804_611985,1,1,1,1,Confirmed
93226580_22973598046_466317,1,1,1,1,Confirmed
932334073_31801116495_858132,1,1,1,1,Confirmed
932338859_78905979507_580872,1,1,1,1,Confirmed
93235354_34584798076_915215,2,1,1,1,Confirmed
932355110_56982309116_17227,1,1,1,1,Confirmed
932355319_16831758176_964198,2,1,1,1,Confirmed
932365090_2318922335_842870,2,2,1,1,Confirmed
932412369_77499581397_281412,1,1,1,1,Confirmed
932567853_93486032402_680128,1,1,1,1,Confirmed
932588355_80672194566_359357,1,1,1,1,Confirmed
932782821_72881652533_416396,2,1,1,1,Confirmed
932812850_57766646087_914282,3,5,3,1,Confirmed
932818835_9970262969_533909,1,1,1,1,Confirmed
932961335_61686807468_510136,1,1,1,1,Confirmed
933059105_53513525079_229068,1,1,1,1,Confirmed
933190668_69957395112_842245,1,2,1,1,Confirmed
933219862_96983842487_16852,1,1,1,1,Confirmed
933234074_36401364276_321891,2,3,1,1,Confirmed
933283479_31168849624_4863,1,1,1,1,Confirmed
933309850_58920822151_154271,1,1,1,3,Confirmed
933330941_85446402364_724678,1,1,1,1,Confirmed
933340282_6462289756_284535,1,1,1,1,Confirmed
933639723_7682093970_218740,1,1,1,1,Confirmed
93364845_64280622887_161555,3,4,1,1,Confirmed
933701128_70743719279_922462,1,1,1,1,Confirmed
933841555_30261578331_746955,1,1,1,1,Confirmed
934022915_52255710947_153308,1,1,1,1,Confirmed
934032143_84292665217_241718,1,1,1,1,Confirmed
934039767_18004011944_987467,1,1,3,1,Confirmed
93412372_8389589808_718793,1,1,1,1,Confirmed
934195214_78240743003_233677,1,1,1,1,Confirmed
934216277_14845857505_281944,1,1,4,1,Confirmed
934276115_32243635762_16980,2,2,1,1,Confirmed
93440495_26610141755_567235,1,1,1,1,Confirmed
934596149_95228197875_128717,1,1,2,1,Confirmed
934712700_28846720297_393150,1,1,1,1,Confirmed
934788396_19056434505_39890,2,1,1,1,Confirmed
934832434_19818194756_731836,1,1,1,1,Confirmed
934939224_21166694806_467050,1,2,2,1,Confirmed
934961452_98459928673_520030,1,2,3,1,Confirmed
93518441_77115709114_96213,1,1,1,1,Confirmed
935198645_87908448733_926876,1,1,1,1,Confirmed
935246658_50722588664_270292,4,1,1,1,Confirmed
935250174_23022145057_84033,1,1,1,1,Confirmed
935281973_20085601650_935585,1,2,1,1,Confirmed
935304322_13617855279_414330,1,1,1,1,Confirmed
935376006_65945110499_513296,1,2,3,1,Confirmed
93552421_45157023196_836088,1,1,1,1,Confirmed
935582325_2596642358_37426,1,1,1,1,Confirmed
935586104_55318320763_82097,1,1,1,1,Confirmed
935624560_20660354320_795781,1,1,3,1,Confirmed
935629966_36414628098_139979,1,1,1,1,Confirmed
935657093_79538179566_346123,2,1,1,1,Confirmed
935898992_18165341829_891931,1,1,1,1,Confirmed
935966168_99229462435_96400,1,1,1,1,Confirmed
936067402_43229167654_591329,1,1,1,1,Confirmed
93608505_37195491010_368155,1,1,1,1,Confirmed
936173397_74435425233_542409,3,2,1,1,Confirmed
936199197_46554781001_996243,1,1,1,1,Confirmed
93629195_20525449777_607363,1,1,1,3,Confirmed
936371001_50201276468_685531,1,1,1,1,Confirmed
936509535_25293967165_790834,1,1,2,1,Confirmed
93663158_79345870639_634940,3,3,1,1,Confirmed
936807567_51791292256_60122,1,2,2,1,Confirmed
937207279_58637942050_426671,1,1,1,1,Confirmed
93732721_18068392167_32234,1,1,1,1,Confirmed
937445017_99209030131_219886,2,1,1,1,Confirmed
937487595_65935449952_240819,1,1,1,1,Confirmed
937575331_88649883703_629132,1,1,1,1,Confirmed
937592874_52947444904_924677,1,1,1,1,Confirmed
937601930_51859379740_966202,1,1,2,1,Confirmed
937724231_4574231195_179825,1,1,1,1,Confirmed
937757692_96936007504_912810,1,2,2,1,Confirmed
937762239_27882489436_891179,2,2,1,1,Confirmed
937772244_48319977267_265206,1,1,1,1,Confirmed
937941759_55719977801_367319,4,2,2,1,Confirmed
937956462_46404776433_581582,1,1,3,1,Confirmed
937984550_31692744681_559953,1,1,1,1,Confirmed
937993340_62276651664_990789,2,2,1,1,Confirmed
937994866_81673497439_775394,2,1,1,1,Confirmed
938011917_70193672593_584187,1,1,1,1,Confirmed
938154228_46967251417_271096,4,2,1,1,Confirmed
938191496_15147265609_542106,1,2,2,1,Confirmed
938195821_26911591557_542504,3,2,2,1,Confirmed
938198238_49585807359_932877,1,1,3,1,Confirmed
938236318_99699508346_668997,1,1,1,1,Confirmed
938271684_43278519256_948526,1,1,1,1,Confirmed
938366069_70076064254_423094,1,1,1,1,Confirmed
9384097_92639145336_147568,1,1,1,1,Confirmed
938433452_53676973017_545039,1,1,1,1,Confirmed
938493362_35909386299_279211,1,1,1,1,Confirmed
938551703_11061885526_420612,3,1,1,1,Confirmed
938688702_7701548462_168932,1,1,1,1,Confirmed
938872931_54973070780_970749,1,1,1,1,Confirmed
938902310_3236475711_137866,1,1,1,1,Confirmed
938954849_83052077824_846389,1,1,1,1,Confirmed
939057135_79279283753_789657,1,1,1,1,Confirmed
939092590_43747562265_981814,1,1,1,1,Confirmed
93920652_81525252551_718917,1,1,1,1,Confirmed
93921638_16042514048_868411,2,1,1,1,Confirmed
939247024_47897263856_105470,1,2,1,1,Confirmed
939344823_39003049372_377466,1,1,1,1,Confirmed
939559155_46562849927_47835,1,1,1,1,Confirmed
93957586_69100233894_238374,1,1,1,1,Confirmed
939644198_53926148404_328947,1,3,3,1,Confirmed
93971029_59537760443_900774,1,1,1,3,Confirmed
939795083_74845306076_895430,1,1,1,1,Confirmed
939866167_18710127879_515318,1,1,1,1,Confirmed
939949326_88691363362_495597,1,1,1,1,Confirmed
93997600_726891960_149847,1,2,2,1,Confirmed
940085602_92002580312_59083,1,1,1,1,Confirmed
940138075_52964677116_916684,1,1,1,1,Confirmed
940139334_16948704756_862421,1,1,1,1,Confirmed
940174298_9751972628_518288,1,1,1,1,Confirmed
940244373_52677915381_749989,1,1,1,1,Confirmed
940251971_55803111224_616157,1,1,1,1,Confirmed
940291322_75056040466_309387,2,1,1,1,Confirmed
94029951_29020601925_173290,2,1,1,1,Confirmed
940330594_58340969022_568495,1,1,1,1,Confirmed
940412248_38243457914_322054,1,1,1,1,Confirmed
940414244_69467520586_683288,1,1,1,1,Confirmed
940478248_29882563335_169608,1,1,1,1,Confirmed
940641260_49153740521_561983,1,1,1,1,Confirmed
940654672_97866819221_696724,2,3,2,1,Confirmed
940664637_54582980963_484231,2,2,1,1,Confirmed
940683503_99429440371_811837,2,1,1,1,Confirmed
940685449_12656795627_246609,1,1,1,1,Confirmed
940743606_52492559000_378711,1,1,1,1,Confirmed
9407504_36012547430_198134,1,1,1,1,Confirmed
940870084_11445222065_3127,1,1,1,1,Confirmed
940910426_66150217308_914143,1,1,1,1,Confirmed
94091459_74620558058_863449,2,1,1,1,Confirmed
